-0.05099503,-0.2281238,0.263826
0.06361677,-0.1632211,0.2056505
0.03332944,0.009386533,0.2241062
0.04345062,-0.01785396,0.2254497
-6.194956,0.2067095,19.30416
-3.77821,-0.3890603,11.84658
-0.05391942,-0.2177097,0.2711003
0.03798016,-0.01250265,0.2250016
-0.0513209,-0.2291197,0.2650193
0.06369946,-0.163285,0.2057836
0.03317714,0.009190843,0.224209
0.04339166,-0.01772842,0.2252055
-6.166495,0.2047287,19.2053
-3.756507,-0.3871049,11.77235
-3.11884,0.4288538,10.55496
0.03786393,-0.0125562,0.2249308
-0.0519345,-0.2314398,0.2664936
0.06382977,-0.1636951,0.2060716
0.01533341,0.01498683,0.2321912
0.03332321,0.009295799,0.2239642
0.04353615,-0.01762219,0.2249424
-6.009218,0.1979869,18.71544
-3.638583,-0.3755876,11.40343
-0.05515765,-0.2212947,0.2733797
-3.05005,0.4188484,10.32279
0.03800841,-0.01244075,0.2245921
-0.06167429,-0.2264959,0.2739233
-0.0518302,-0.2314253,0.2663229
0.06394704,-0.1643738,0.206906
-1.993459,-1.073007,16.41569
-3.998236,0.5761877,13.42321
-1.992297,-1.06036,16.40465
-1.21269,0.2121118,8.240131
-4.011078,0.583216,13.47586
-1.167318,0.2095143,7.93352
-4.009466,0.5921233,13.46283
-4.024511,0.5938988,13.50889
-1.94529,-1.058948,16.21312
-4.052826,0.5998825,13.60007
-1.94661,-1.058008,16.20942
-1.000926,0.1651554,6.841871
-4.089641,0.6086032,13.70864
-1.944926,-1.053531,16.18477
-1.006499,0.1670819,6.874255
-1.938186,-1.049363,16.12666
-0.9971027,0.1656995,6.811054
-1.937423,-1.072773,16.06372
-0.9882829,0.1631503,6.767066
-1.938187,-1.078493,16.06398
-1.938204,-1.080523,16.06498
-1.976093,-1.059939,16.08949
-8.807099,3.767836,15.83794
-8.473999,3.652513,15.24098
0.04621113,0.03696751,0.2308169
0.05779385,0.04128893,0.2409979
0.03150353,-0.2048843,0.2021889
0.0583803,0.03082743,0.2427937
